2025-07-24 00:30:10 | INFO     | root | [INIT] Logging system initialized
2025-07-24 00:30:37 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 3 active positions
2025-07-24 00:30:37 | INFO     | backend.core.trading_engine | 🔍 [correct_position_sizes] Проверяем XRPUSDT: размер=326.0, цена=3.109, стоимость=1013.53 USDT
2025-07-24 00:30:37 | INFO     | backend.core.trading_engine.clean | 🔍 [correct_position_sizes] Проверяем XRPUSDT: размер=326.0, цена=3.109, стоимость=1013.53 USDT
2025-07-24 00:30:37 | INFO     | backend.core.trading_engine | ✅ XRPUSDT: Размер позиции в норме (1013.53 USDT)
2025-07-24 00:30:37 | INFO     | backend.core.trading_engine.clean | ✅ XRPUSDT: Размер позиции в норме (1013.53 USDT)
2025-07-24 00:30:37 | INFO     | backend.core.trading_engine | 🔍 [correct_position_sizes] Проверяем BTCUSDT: размер=0.008, цена=117615.3, стоимость=940.92 USDT
2025-07-24 00:30:37 | INFO     | backend.core.trading_engine.clean | 🔍 [correct_position_sizes] Проверяем BTCUSDT: размер=0.008, цена=117615.3, стоимость=940.92 USDT
2025-07-24 00:30:37 | INFO     | backend.core.trading_engine | ✅ BTCUSDT: Размер позиции в норме (940.92 USDT)
2025-07-24 00:30:37 | INFO     | backend.core.trading_engine.clean | ✅ BTCUSDT: Размер позиции в норме (940.92 USDT)
2025-07-24 00:30:37 | INFO     | backend.core.trading_engine | 🔍 [correct_position_sizes] Проверяем ETHUSDT: размер=0.28, цена=3552.76, стоимость=994.77 USDT
2025-07-24 00:30:37 | INFO     | backend.core.trading_engine.clean | 🔍 [correct_position_sizes] Проверяем ETHUSDT: размер=0.28, цена=3552.76, стоимость=994.77 USDT
2025-07-24 00:30:37 | INFO     | backend.core.trading_engine | ✅ ETHUSDT: Размер позиции в норме (994.77 USDT)
2025-07-24 00:30:37 | INFO     | backend.core.trading_engine.clean | ✅ ETHUSDT: Размер позиции в норме (994.77 USDT)
2025-07-24 00:30:37 | INFO     | backend.core.trading_engine | 🔄 [LOOP] Current trading pairs: ['BTC/USDT', 'ETH/USDT', 'SOL/USDT', 'DOGE/USDT', 'XRP/USDT']
2025-07-24 00:30:39 | INFO     | backend.core.trading_engine | [ATR] BTCUSDT 15m: 285.93 (Слабый)
2025-07-24 00:30:39 | INFO     | backend.core.trading_engine.clean | [ATR] BTCUSDT 15m: 285.93 (Слабый)
2025-07-24 00:30:39 | INFO     | backend.core.trading_engine | BTCUSDT: Buy: 1, Sell: 5, Hold: 8
2025-07-24 00:30:41 | INFO     | backend.core.trading_engine | [ATR] ETHUSDT 15m: 22.04 (Слабый)
2025-07-24 00:30:41 | INFO     | backend.core.trading_engine.clean | [ATR] ETHUSDT 15m: 22.04 (Слабый)
2025-07-24 00:30:41 | INFO     | backend.core.trading_engine | ETHUSDT: Buy: 3, Sell: 4, Hold: 7
2025-07-24 00:30:42 | INFO     | backend.core.trading_engine | [ATR] SOLUSDT 15m: 1.61 (Слабый)
2025-07-24 00:30:42 | INFO     | backend.core.trading_engine.clean | [ATR] SOLUSDT 15m: 1.61 (Слабый)
2025-07-24 00:30:42 | INFO     | backend.core.trading_engine | SOLUSDT: Buy: 2, Sell: 5, Hold: 7
2025-07-24 00:30:45 | INFO     | backend.core.trading_engine | [ATR] DOGEUSDT 15m: 0.00 (Средний)
2025-07-24 00:30:45 | INFO     | backend.core.trading_engine.clean | [ATR] DOGEUSDT 15m: 0.00 (Средний)
2025-07-24 00:30:45 | INFO     | backend.core.trading_engine | DOGEUSDT: Buy: 3, Sell: 7, Hold: 4
2025-07-24 00:30:45 | INFO     | backend.integrations.bybit_client | 📈 Fetching real positions...
2025-07-24 00:30:45 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 3 active positions
2025-07-24 00:30:45 | INFO     | backend.integrations.bybit_client | 📈 Fetching real positions...
2025-07-24 00:30:45 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 3 active positions
2025-07-24 00:30:45 | INFO     | backend.core.trading_engine | 🔍 [correct_position_sizes] Проверяем XRPUSDT: размер=326.0, цена=3.1098, стоимость=1013.79 USDT
2025-07-24 00:30:45 | INFO     | backend.core.trading_engine.clean | 🔍 [correct_position_sizes] Проверяем XRPUSDT: размер=326.0, цена=3.1098, стоимость=1013.79 USDT
2025-07-24 00:30:45 | INFO     | backend.core.trading_engine | ✅ XRPUSDT: Размер позиции в норме (1013.79 USDT)
2025-07-24 00:30:45 | INFO     | backend.core.trading_engine.clean | ✅ XRPUSDT: Размер позиции в норме (1013.79 USDT)
2025-07-24 00:30:46 | INFO     | backend.core.trading_engine | 🔍 [correct_position_sizes] Проверяем BTCUSDT: размер=0.008, цена=117646.0, стоимость=941.17 USDT
2025-07-24 00:30:46 | INFO     | backend.core.trading_engine.clean | 🔍 [correct_position_sizes] Проверяем BTCUSDT: размер=0.008, цена=117646.0, стоимость=941.17 USDT
2025-07-24 00:30:46 | INFO     | backend.core.trading_engine | ✅ BTCUSDT: Размер позиции в норме (941.17 USDT)
2025-07-24 00:30:46 | INFO     | backend.core.trading_engine.clean | ✅ BTCUSDT: Размер позиции в норме (941.17 USDT)
2025-07-24 00:30:46 | INFO     | backend.core.trading_engine | 🔍 [correct_position_sizes] Проверяем ETHUSDT: размер=0.28, цена=3552.91, стоимость=994.81 USDT
2025-07-24 00:30:46 | INFO     | backend.core.trading_engine.clean | 🔍 [correct_position_sizes] Проверяем ETHUSDT: размер=0.28, цена=3552.91, стоимость=994.81 USDT
2025-07-24 00:30:46 | INFO     | backend.core.trading_engine | ✅ ETHUSDT: Размер позиции в норме (994.81 USDT)
2025-07-24 00:30:46 | INFO     | backend.core.trading_engine.clean | ✅ ETHUSDT: Размер позиции в норме (994.81 USDT)
2025-07-24 00:30:46 | WARNING  | backend.core.trading_engine | [_execute_trade] Ошибка получения плеча: float() argument must be a string or a real number, not 'dict', используем по умолчанию: 10x
2025-07-24 00:30:46 | WARNING  | backend.core.trading_engine.clean | [_execute_trade] Ошибка получения плеча: float() argument must be a string or a real number, not 'dict', используем по умолчанию: 10x
2025-07-24 00:30:46 | INFO     | backend.core.trading_engine | [_execute_trade] Получен minNotionalValue с биржи: 5.0
2025-07-24 00:30:46 | INFO     | backend.core.trading_engine.clean | [_execute_trade] Получен minNotionalValue с биржи: 5.0
2025-07-24 00:30:47 | INFO     | backend.core.trading_engine | [adjust_qty] Получены параметры с биржи: minOrderQty=1.0, qtyStep=1.0
2025-07-24 00:30:47 | INFO     | backend.core.trading_engine.clean | [adjust_qty] Получены параметры с биржи: minOrderQty=1.0, qtyStep=1.0
2025-07-24 00:30:47 | INFO     | backend.core.trading_engine | 🔢 [adjust_qty] DOGEUSDT: 4253.871023 → 4254 (qtyStep=1.0, minOrderQty=1.0)
2025-07-24 00:30:47 | INFO     | backend.core.trading_engine.clean | 🔢 [adjust_qty] DOGEUSDT: 4253.871023 → 4254 (qtyStep=1.0, minOrderQty=1.0)
2025-07-24 00:30:47 | INFO     | backend.core.trading_engine | 🔢 [_execute_trade] Рассчитанный размер: 4254.000000 DOGEUSDT = 1000.03 USDT (с плечом 10x)
2025-07-24 00:30:47 | INFO     | backend.core.trading_engine.clean | 🔢 [_execute_trade] Рассчитанный размер: 4254.000000 DOGEUSDT = 1000.03 USDT (с плечом 10x)
2025-07-24 00:30:47 | INFO     | backend.core.trading_engine | 📝 Выставление ордера: SELL 4254 DOGEUSDT (market)
2025-07-24 00:30:47 | INFO     | backend.core.trading_engine.clean | 📝 Выставление ордера: SELL 4254 DOGEUSDT (market)
2025-07-24 00:30:47 | INFO     | backend.core.trading_engine | 🎯 Параметры ордера:
2025-07-24 00:30:47 | INFO     | backend.core.trading_engine |    Символ: DOGEUSDT
2025-07-24 00:30:47 | INFO     | backend.core.trading_engine |    Направление: SELL
2025-07-24 00:30:47 | INFO     | backend.core.trading_engine |    Количество: 4254
2025-07-24 00:30:47 | INFO     | backend.core.trading_engine |    Тип: market
2025-07-24 00:30:47 | INFO     | backend.core.trading_engine |    Цена: 0.23508
2025-07-24 00:30:47 | INFO     | backend.core.trading_engine.clean | 🎯 Параметры ордера:
2025-07-24 00:30:47 | INFO     | backend.core.trading_engine.clean |    Символ: DOGEUSDT
2025-07-24 00:30:47 | INFO     | backend.core.trading_engine.clean |    Направление: SELL
2025-07-24 00:30:47 | INFO     | backend.core.trading_engine.clean |    Количество: 4254
2025-07-24 00:30:47 | INFO     | backend.core.trading_engine.clean |    Тип: market
2025-07-24 00:30:47 | INFO     | backend.core.trading_engine.clean |    Цена: 0.23508
2025-07-24 00:30:47 | INFO     | backend.core.trading_engine | [place_order] Получен minNotionalValue с биржи: 5.0
2025-07-24 00:30:47 | INFO     | backend.core.trading_engine.clean | [place_order] Получен minNotionalValue с биржи: 5.0
2025-07-24 00:30:47 | INFO     | backend.core.trading_engine | 📊 [place_order] Размер ордера: 4254.000000 DOGEUSDT (стоимость: 1000.03 USDT)
2025-07-24 00:30:47 | INFO     | backend.core.trading_engine.clean | 📊 [place_order] Размер ордера: 4254.000000 DOGEUSDT (стоимость: 1000.03 USDT)
2025-07-24 00:30:47 | INFO     | backend.integrations.bybit_client | 💰 Получение баланса...
2025-07-24 00:30:47 | INFO     | backend.integrations.bybit_client | ✅ Баланс USDT: $9942.62
2025-07-24 00:30:47 | INFO     | backend.core.trading_engine | [TP/SL] entry_price=0.23508, side=Sell, mode=conservative
2025-07-24 00:30:47 | INFO     | backend.core.trading_engine.clean | [TP/SL] entry_price=0.23508, side=Sell, mode=conservative
2025-07-24 00:30:47 | INFO     | backend.core.trading_engine | [TP/SL][ATR_CONS_NEW] ATR=0.0030 (1.30%), SL/TP=1.30%
2025-07-24 00:30:47 | INFO     | backend.core.trading_engine.clean | [TP/SL][ATR_CONS_NEW] ATR=0.0030 (1.30%), SL/TP=1.30%
2025-07-24 00:30:47 | INFO     | backend.core.trading_engine | [TP/SL] Calculated: SL=0.2381, TP=0.2320
2025-07-24 00:30:47 | INFO     | backend.core.trading_engine.clean | [TP/SL] Calculated: SL=0.2381, TP=0.2320
2025-07-24 00:30:47 | INFO     | backend.core.trading_engine | 🎯 [Попытка 1] Executing Sell order for 4254 DOGEUSDT at 0.23508
2025-07-24 00:30:47 | INFO     | backend.core.trading_engine.clean | 🎯 [Попытка 1] Executing Sell order for 4254 DOGEUSDT at 0.23508
2025-07-24 00:30:48 | INFO     | backend.core.trading_engine | [adjust_qty] Получены параметры с биржи: minOrderQty=1.0, qtyStep=1.0
2025-07-24 00:30:48 | INFO     | backend.core.trading_engine.clean | [adjust_qty] Получены параметры с биржи: minOrderQty=1.0, qtyStep=1.0
2025-07-24 00:30:48 | INFO     | backend.core.trading_engine | 🔢 [adjust_qty] DOGEUSDT: 4254.000000 → 4254 (qtyStep=1.0, minOrderQty=1.0)
2025-07-24 00:30:48 | INFO     | backend.core.trading_engine.clean | 🔢 [adjust_qty] DOGEUSDT: 4254.000000 → 4254 (qtyStep=1.0, minOrderQty=1.0)
2025-07-24 00:30:48 | INFO     | backend.core.trading_engine | [format_qty_for_bybit] symbol=DOGEUSDT, qty_in=4254, price=0.23508
2025-07-24 00:30:48 | INFO     | backend.core.trading_engine.clean | [format_qty_for_bybit] symbol=DOGEUSDT, qty_in=4254, price=0.23508
2025-07-24 00:30:48 | INFO     | backend.core.trading_engine | [format_qty_for_bybit] Получены параметры с биржи: minOrderQty=1, qtyStep=1, minNotionalValue=5
2025-07-24 00:30:48 | INFO     | backend.core.trading_engine.clean | [format_qty_for_bybit] Получены параметры с биржи: minOrderQty=1, qtyStep=1, minNotionalValue=5
2025-07-24 00:30:48 | INFO     | backend.core.trading_engine | [format_qty_for_bybit] qty after qtyStep rounding: 4254
2025-07-24 00:30:48 | INFO     | backend.core.trading_engine.clean | [format_qty_for_bybit] qty after qtyStep rounding: 4254
2025-07-24 00:30:48 | INFO     | backend.core.trading_engine | [format_qty_for_bybit] min_qty for 5 USDT: 21
2025-07-24 00:30:48 | INFO     | backend.core.trading_engine.clean | [format_qty_for_bybit] min_qty for 5 USDT: 21
2025-07-24 00:30:48 | INFO     | backend.core.trading_engine | [format_qty_for_bybit] qty/qtyStep=4254, remainder=0
2025-07-24 00:30:48 | INFO     | backend.core.trading_engine.clean | [format_qty_for_bybit] qty/qtyStep=4254, remainder=0
2025-07-24 00:30:48 | INFO     | backend.core.trading_engine | [format_qty_for_bybit] qty_str result: 4254, qty*price=1000.03032
2025-07-24 00:30:48 | INFO     | backend.core.trading_engine.clean | [format_qty_for_bybit] qty_str result: 4254, qty*price=1000.03032
2025-07-24 00:30:48 | INFO     | backend.core.trading_engine | 🔢 [lot_size] Итоговое qty для DOGEUSDT: 4254
2025-07-24 00:30:48 | INFO     | backend.core.trading_engine.clean | 🔢 [lot_size] Итоговое qty для DOGEUSDT: 4254
2025-07-24 00:30:48 | INFO     | backend.core.trading_engine | [place_order] Параметры для bybit_client.place_order: {'symbol': 'DOGEUSDT', 'side': 'Sell', 'order_type': 'Market', 'qty': '4254', 'stop_loss': 0.2381, 'take_profit': 0.232}
2025-07-24 00:30:48 | INFO     | backend.core.trading_engine.clean | [place_order] Параметры для bybit_client.place_order: {'symbol': 'DOGEUSDT', 'side': 'Sell', 'order_type': 'Market', 'qty': '4254', 'stop_loss': 0.2381, 'take_profit': 0.232}
2025-07-24 00:30:48 | INFO     | backend.core.trading_engine | [place_order] type(qty_str)=<class 'str'>, repr(qty_str)='4254'
2025-07-24 00:30:48 | INFO     | backend.core.trading_engine.clean | [place_order] type(qty_str)=<class 'str'>, repr(qty_str)='4254'
2025-07-24 00:30:48 | INFO     | backend.core.trading_engine | [place_order] Полный запрос: {'symbol': 'DOGEUSDT', 'side': 'Sell', 'order_type': 'Market', 'qty': '4254', 'stop_loss': 0.2381, 'take_profit': 0.232}
2025-07-24 00:30:48 | INFO     | backend.core.trading_engine.clean | [place_order] Полный запрос: {'symbol': 'DOGEUSDT', 'side': 'Sell', 'order_type': 'Market', 'qty': '4254', 'stop_loss': 0.2381, 'take_profit': 0.232}
2025-07-24 00:30:48 | INFO     | backend.integrations.bybit_client | 📋 Placing real Sell Market order for 4254 DOGEUSDT
2025-07-24 00:30:48 | INFO     | backend.integrations.bybit_client |    ✅ Take Profit: $0.2320
2025-07-24 00:30:48 | INFO     | backend.integrations.bybit_client |    ✅ Stop Loss: $0.2381
2025-07-24 00:30:48 | INFO     | backend.integrations.bybit_client | 📋 Параметры ордера: {'category': 'linear', 'symbol': 'DOGEUSDT', 'side': 'Sell', 'orderType': 'Market', 'qty': '4254', 'timeInForce': 'GTC', 'tpslMode': 'Full', 'takeProfit': '0.232', 'tpOrderType': 'Market', 'stopLoss': '0.2381', 'slOrderType': 'Market', 'positionIdx': '0'}
2025-07-24 00:30:48 | INFO     | backend.integrations.bybit_client | ✅ Real order placed successfully: dbbe4bf5-c589-49bb-9a9d-eda7d8162a9a
2025-07-24 00:30:48 | INFO     | backend.main | 📊 Getting real chart data for BTCUSDT 15m
2025-07-24 00:30:49 | INFO     | backend.main | ✅ Получены реальные данные Bybit для BTCUSDT: 50 точек
2025-07-24 00:30:49 | INFO     | backend.integrations.bybit_client | 💰 Fetching real wallet balance...
2025-07-24 00:30:49 | INFO     | backend.integrations.bybit_client | ✅ Retrieved real balance: {'USDT': {'available': 0.0, 'locked': 0.0, 'total': 9927.81778073}}
2025-07-24 00:30:49 | INFO     | backend.integrations.bybit_client | 📈 Fetching real positions...
2025-07-24 00:30:49 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 3 active positions
2025-07-24 00:30:49 | INFO     | backend.main | 🎯 Используем таймфрейм режима: 15m → API: 15
2025-07-24 00:30:54 | INFO     | backend.api.rest_api | 🎯 Получение сигналов для режима: conservative (Консервативный)
2025-07-24 00:30:54 | INFO     | backend.api.rest_api | 📊 Используемый таймфрейм: 15m → API: 15
2025-07-24 00:30:55 | INFO     | backend.api.rest_api | ✅ Generated detailed signals for BTCUSDT on 15m: 16 indicators
2025-07-24 00:30:56 | INFO     | backend.api.rest_api | ✅ Generated detailed signals for ETHUSDT on 15m: 16 indicators
2025-07-24 00:30:57 | INFO     | backend.api.rest_api | ✅ Generated detailed signals for SOLUSDT on 15m: 16 indicators
2025-07-24 00:30:58 | INFO     | backend.api.rest_api | ✅ Generated detailed signals for BNBUSDT on 15m: 16 indicators
2025-07-24 00:30:59 | INFO     | backend.api.rest_api | ✅ Generated detailed signals for DOGEUSDT on 15m: 16 indicators
2025-07-24 00:31:00 | INFO     | backend.api.rest_api | ✅ Generated detailed signals for XRPUSDT on 15m: 16 indicators
2025-07-24 00:31:00 | INFO     | backend.integrations.bybit_client | 📈 Fetching real positions...
2025-07-24 00:31:00 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 1 active positions
2025-07-24 00:31:00 | INFO     | backend.integrations.bybit_client | 🔧 Попытка установить TP/SL отдельно для позиции DOGEUSDT
2025-07-24 00:31:00 | INFO     | backend.core.trading_engine | [place_order] Ответ bybit_client.place_order: {'retCode': 0, 'retMsg': 'OK', 'success': True, 'result': {'orderId': 'dbbe4bf5-c589-49bb-9a9d-eda7d8162a9a', 'orderLinkId': ''}, 'orderId': 'dbbe4bf5-c589-49bb-9a9d-eda7d8162a9a'}
2025-07-24 00:31:00 | INFO     | backend.core.trading_engine.clean | [place_order] Ответ bybit_client.place_order: {'retCode': 0, 'retMsg': 'OK', 'success': True, 'result': {'orderId': 'dbbe4bf5-c589-49bb-9a9d-eda7d8162a9a', 'orderLinkId': ''}, 'orderId': 'dbbe4bf5-c589-49bb-9a9d-eda7d8162a9a'}
2025-07-24 00:31:00 | INFO     | backend.core.trading_engine | ✅ Ордер успешно выставлен! ID: dbbe4bf5-c589-49bb-9a9d-eda7d8162a9a
2025-07-24 00:31:00 | INFO     | backend.core.trading_engine.clean | ✅ Ордер успешно выставлен! ID: dbbe4bf5-c589-49bb-9a9d-eda7d8162a9a
2025-07-24 00:31:00 | INFO     | backend.integrations.bybit_client | 📈 Fetching real positions...
2025-07-24 00:31:01 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 3 active positions
2025-07-24 00:31:01 | INFO     | backend.integrations.bybit_client | 📈 Fetching real positions...
2025-07-24 00:31:01 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 3 active positions
2025-07-24 00:31:01 | INFO     | backend.core.trading_engine | 🔍 [correct_position_sizes] Проверяем DOGEUSDT: размер=4254.0, цена=0.23519, стоимость=1000.50 USDT
2025-07-24 00:31:01 | INFO     | backend.core.trading_engine.clean | 🔍 [correct_position_sizes] Проверяем DOGEUSDT: размер=4254.0, цена=0.23519, стоимость=1000.50 USDT
2025-07-24 00:31:01 | INFO     | backend.core.trading_engine | ✅ DOGEUSDT: Размер позиции в норме (1000.50 USDT)
2025-07-24 00:31:01 | INFO     | backend.core.trading_engine.clean | ✅ DOGEUSDT: Размер позиции в норме (1000.50 USDT)
2025-07-24 00:31:01 | INFO     | backend.core.trading_engine | 🔍 [correct_position_sizes] Проверяем BTCUSDT: размер=0.008, цена=117692.2, стоимость=941.54 USDT
2025-07-24 00:31:01 | INFO     | backend.core.trading_engine.clean | 🔍 [correct_position_sizes] Проверяем BTCUSDT: размер=0.008, цена=117692.2, стоимость=941.54 USDT
2025-07-24 00:31:01 | INFO     | backend.core.trading_engine | ✅ BTCUSDT: Размер позиции в норме (941.54 USDT)
2025-07-24 00:31:01 | INFO     | backend.core.trading_engine.clean | ✅ BTCUSDT: Размер позиции в норме (941.54 USDT)
2025-07-24 00:31:02 | INFO     | backend.core.trading_engine | 🔍 [correct_position_sizes] Проверяем ETHUSDT: размер=0.28, цена=3554.41, стоимость=995.23 USDT
2025-07-24 00:31:02 | INFO     | backend.core.trading_engine.clean | 🔍 [correct_position_sizes] Проверяем ETHUSDT: размер=0.28, цена=3554.41, стоимость=995.23 USDT
2025-07-24 00:31:02 | INFO     | backend.core.trading_engine | ✅ ETHUSDT: Размер позиции в норме (995.23 USDT)
2025-07-24 00:31:02 | INFO     | backend.core.trading_engine.clean | ✅ ETHUSDT: Размер позиции в норме (995.23 USDT)
2025-07-24 00:31:04 | INFO     | backend.core.trading_engine | [ATR] XRPUSDT 15m: 0.04 (Средний)
2025-07-24 00:31:04 | INFO     | backend.core.trading_engine.clean | [ATR] XRPUSDT 15m: 0.04 (Средний)
2025-07-24 00:31:04 | INFO     | backend.core.trading_engine | XRPUSDT: Buy: 2, Sell: 7, Hold: 5
2025-07-24 00:31:04 | INFO     | backend.integrations.bybit_client | 📈 Fetching real positions...
2025-07-24 00:31:04 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 3 active positions
2025-07-24 00:31:04 | INFO     | backend.integrations.bybit_client | 📈 Fetching real positions...
